timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
2023/03/08 20:04:35.758,258,STEP2_/start,302,Found,Thread Group 1-3,text,true,,1131,1828,5,5,https://challenge.flood.io/start,258,0,0
2023/03/08 20:04:35.886,247,STEP3_/start,302,Found,Thread Group 1-2,text,true,,1131,1851,5,5,https://challenge.flood.io/start,247,0,0
2023/03/08 20:04:35.897,246,STEP3_/start,302,Found,Thread Group 1-1,text,true,,1131,1855,5,5,https://challenge.flood.io/start,246,0,0
2023/03/08 20:04:35.969,240,STEPDONE_/start,302,Found,Thread Group 1-5,text,true,,1131,1967,5,5,https://challenge.flood.io/start,240,0,0
2023/03/08 20:04:37.301,243,openStartPage_/,200,OK,Thread Group 1-4,text,true,,3222,696,5,5,https://challenge.flood.io/,243,0,0
2023/03/08 20:04:37.414,260,STEP2_/step/2,200,OK,Thread Group 1-3,text,true,,2425,1451,5,5,https://challenge.flood.io/step/2,260,0,0
2023/03/08 20:04:37.444,257,STEP3_/step/3,200,OK,Thread Group 1-1,text,true,,3026,1457,5,5,https://challenge.flood.io/step/3,257,0,0
2023/03/08 20:04:37.551,235,STEP2_/start,302,Found,Thread Group 1-4,text,true,,1131,1834,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:37.607,235,STEPDONE_/done,200,OK,Thread Group 1-5,text,true,,1960,1548,5,5,https://challenge.flood.io/done,235,0,0
2023/03/08 20:04:37.591,251,STEP3_/step/3,200,OK,Thread Group 1-2,text,true,,3031,1457,5,5,https://challenge.flood.io/step/3,251,0,0
2023/03/08 20:04:37.683,236,STEP3_/start,302,Found,Thread Group 1-3,text,true,,1131,1857,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:37.766,235,STEP4_/start,302,Found,Thread Group 1-1,text,true,,1131,2090,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:37.882,254,STEP4_/start,302,Found,Thread Group 1-2,text,true,,1131,2086,5,5,https://challenge.flood.io/start,253,0,0
2023/03/08 20:04:39.215,247,openStartPage_/,200,OK,Thread Group 1-5,text,true,,3226,696,5,5,https://challenge.flood.io/,246,0,0
2023/03/08 20:04:39.217,248,STEP2_/step/2,200,OK,Thread Group 1-4,text,true,,2417,1451,5,5,https://challenge.flood.io/step/2,246,0,0
2023/03/08 20:04:39.470,236,STEP3_/start,302,Found,Thread Group 1-4,text,true,,1131,1863,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:39.470,239,STEP2_/start,302,Found,Thread Group 1-5,text,true,,1131,1826,5,5,https://challenge.flood.io/start,239,0,0
2023/03/08 20:04:39.474,244,STEP4_/step/4,200,OK,Thread Group 1-1,text,true,,2053,1537,5,5,https://challenge.flood.io/step/4,244,0,0
2023/03/08 20:04:39.386,271,STEP3_/step/3,200,OK,Thread Group 1-3,text,true,,3020,1457,5,5,https://challenge.flood.io/step/3,271,0,0
2023/03/08 20:04:39.573,238,STEP4_/step/4,200,OK,Thread Group 1-2,text,true,,2056,1537,5,5,https://challenge.flood.io/step/4,238,0,0
2023/03/08 20:04:39.729,259,STEP5_/start,302,Found,Thread Group 1-1,text,true,,1131,2267,5,5,https://challenge.flood.io/start,259,0,0
2023/03/08 20:04:39.729,272,STEP4_/start,302,Found,Thread Group 1-3,text,true,,1131,2092,5,5,https://challenge.flood.io/start,272,0,0
2023/03/08 20:04:39.814,236,STEP5_/start,302,Found,Thread Group 1-2,text,true,,1131,2263,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:39.998,242,STEP5_/step/5,200,OK,Thread Group 1-1,text,true,,2156,1537,5,5,https://challenge.flood.io/step/5,242,0,0
2023/03/08 20:04:40.056,237,STEP5_/step/5,200,OK,Thread Group 1-2,text,true,,2156,1537,5,5,https://challenge.flood.io/step/5,237,0,0
2023/03/08 20:04:41.088,263,STEP2_/step/2,200,OK,Thread Group 1-5,text,true,,2422,1451,5,5,https://challenge.flood.io/step/2,263,0,0
2023/03/08 20:04:41.155,252,STEP3_/step/3,200,OK,Thread Group 1-4,text,true,,3024,1457,5,5,https://challenge.flood.io/step/3,252,0,0
2023/03/08 20:04:41.343,248,STEP4_/step/4,200,OK,Thread Group 1-3,text,true,,2039,1537,5,5,https://challenge.flood.io/step/4,248,0,0
2023/03/08 20:04:41.357,238,STEP3_/start,302,Found,Thread Group 1-5,text,true,,1131,1855,5,5,https://challenge.flood.io/start,238,0,0
2023/03/08 20:04:41.441,237,STEP4_/start,302,Found,Thread Group 1-4,text,true,,1131,2098,5,5,https://challenge.flood.io/start,237,0,0
2023/03/08 20:04:41.594,235,STEP5_/start,302,Found,Thread Group 1-3,text,true,,1131,2269,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:41.646,234,STEP5_/code,200,OK,Thread Group 1-1,text,true,,1079,1367,5,5,https://challenge.flood.io/code,233,0,0
2023/03/08 20:04:41.720,253,STEP5_/code,200,OK,Thread Group 1-2,text,true,,1079,1367,5,5,https://challenge.flood.io/code,253,0,0
2023/03/08 20:04:41.844,248,STEP5_/step/5,200,OK,Thread Group 1-3,text,true,,2159,1537,5,5,https://challenge.flood.io/step/5,247,0,0
2023/03/08 20:04:41.888,233,STEPDONE_/start,302,Found,Thread Group 1-1,text,true,,1131,1967,5,5,https://challenge.flood.io/start,233,0,0
2023/03/08 20:04:41.976,244,STEPDONE_/start,302,Found,Thread Group 1-2,text,true,,1131,1963,5,5,https://challenge.flood.io/start,244,0,0
2023/03/08 20:04:43.013,253,STEP3_/step/3,200,OK,Thread Group 1-5,text,true,,3024,1457,5,5,https://challenge.flood.io/step/3,252,0,0
2023/03/08 20:04:43.112,241,STEP4_/step/4,200,OK,Thread Group 1-4,text,true,,2047,1537,5,5,https://challenge.flood.io/step/4,241,0,0
2023/03/08 20:04:43.318,232,STEP4_/start,302,Found,Thread Group 1-5,text,true,,1131,2090,5,5,https://challenge.flood.io/start,232,0,0
2023/03/08 20:04:43.358,247,STEP5_/start,302,Found,Thread Group 1-4,text,true,,1131,2275,5,5,https://challenge.flood.io/start,246,0,0
2023/03/08 20:04:43.478,259,STEP5_/code,200,OK,Thread Group 1-3,text,true,,1079,1367,5,5,https://challenge.flood.io/code,259,0,0
2023/03/08 20:04:43.558,261,STEPDONE_/done,200,OK,Thread Group 1-1,text,true,,1960,1548,5,5,https://challenge.flood.io/done,261,0,0
2023/03/08 20:04:43.613,235,STEP5_/step/5,200,OK,Thread Group 1-4,text,true,,2156,1537,5,5,https://challenge.flood.io/step/5,235,0,0
2023/03/08 20:04:43.629,235,STEPDONE_/done,200,OK,Thread Group 1-2,text,true,,1960,1548,5,5,https://challenge.flood.io/done,235,0,0
2023/03/08 20:04:43.741,241,STEPDONE_/start,302,Found,Thread Group 1-3,text,true,,1131,1969,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 20:04:44.947,290,STEP4_/step/4,200,OK,Thread Group 1-5,text,true,,2048,1537,5,5,https://challenge.flood.io/step/4,290,0,0
2023/03/08 20:04:45.219,242,STEP5_/code,200,OK,Thread Group 1-4,text,true,,1079,1367,5,5,https://challenge.flood.io/code,242,0,0
2023/03/08 20:04:45.222,244,openStartPage_/,200,OK,Thread Group 1-1,text,true,,3222,696,5,5,https://challenge.flood.io/,244,0,0
2023/03/08 20:04:45.243,232,STEP5_/start,302,Found,Thread Group 1-5,text,true,,1131,2267,5,5,https://challenge.flood.io/start,232,0,0
2023/03/08 20:04:45.264,238,openStartPage_/,200,OK,Thread Group 1-2,text,true,,3222,696,5,5,https://challenge.flood.io/,238,0,0
2023/03/08 20:04:45.426,239,STEPDONE_/done,200,OK,Thread Group 1-3,text,true,,1960,1548,5,5,https://challenge.flood.io/done,239,0,0
2023/03/08 20:04:45.466,236,STEPDONE_/start,302,Found,Thread Group 1-4,text,true,,1131,1975,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:45.469,236,STEP2_/start,302,Found,Thread Group 1-1,text,true,,1131,1824,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:45.478,243,STEP5_/step/5,200,OK,Thread Group 1-5,text,true,,2158,1537,5,5,https://challenge.flood.io/step/5,242,0,0
2023/03/08 20:04:45.506,234,STEP2_/start,302,Found,Thread Group 1-2,text,true,,1131,1822,5,5,https://challenge.flood.io/start,234,0,0
2023/03/08 20:04:47.050,242,openStartPage_/,200,OK,Thread Group 1-3,text,true,,3223,696,5,5,https://challenge.flood.io/,241,0,0
2023/03/08 20:04:47.098,239,STEPDONE_/done,200,OK,Thread Group 1-4,text,true,,1960,1548,5,5,https://challenge.flood.io/done,239,0,0
2023/03/08 20:04:47.092,245,STEP5_/code,200,OK,Thread Group 1-5,text,true,,1079,1367,5,5,https://challenge.flood.io/code,245,0,0
2023/03/08 20:04:47.125,242,STEP2_/step/2,200,OK,Thread Group 1-1,text,true,,2416,1451,5,5,https://challenge.flood.io/step/2,242,0,0
2023/03/08 20:04:47.132,243,STEP2_/step/2,200,OK,Thread Group 1-2,text,true,,2416,1451,5,5,https://challenge.flood.io/step/2,243,0,0
2023/03/08 20:04:47.298,243,STEP2_/start,302,Found,Thread Group 1-3,text,true,,1131,1828,5,5,https://challenge.flood.io/start,243,0,0
2023/03/08 20:04:47.355,237,STEPDONE_/start,302,Found,Thread Group 1-5,text,true,,1131,1967,5,5,https://challenge.flood.io/start,237,0,0
2023/03/08 20:04:47.378,241,STEP3_/start,302,Found,Thread Group 1-1,text,true,,1131,1853,5,5,https://challenge.flood.io/start,240,0,0
2023/03/08 20:04:47.380,241,STEP3_/start,302,Found,Thread Group 1-2,text,true,,1131,1851,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 20:04:48.761,282,openStartPage_/,200,OK,Thread Group 1-4,text,true,,3224,696,5,5,https://challenge.flood.io/,280,0,0
2023/03/08 20:04:48.842,246,STEP2_/step/2,200,OK,Thread Group 1-3,text,true,,2420,1451,5,5,https://challenge.flood.io/step/2,245,0,0
2023/03/08 20:04:48.985,240,STEPDONE_/done,200,OK,Thread Group 1-5,text,true,,1960,1548,5,5,https://challenge.flood.io/done,240,0,0
2023/03/08 20:04:48.982,249,STEP3_/step/3,200,OK,Thread Group 1-2,text,true,,3012,1457,5,5,https://challenge.flood.io/step/3,249,0,0
2023/03/08 20:04:49.014,287,STEP3_/step/3,200,OK,Thread Group 1-1,text,true,,3014,1457,5,5,https://challenge.flood.io/step/3,287,0,0
2023/03/08 20:04:49.093,294,STEP3_/start,302,Found,Thread Group 1-3,text,true,,1131,1857,5,5,https://challenge.flood.io/start,294,0,0
2023/03/08 20:04:49.058,329,STEP2_/start,302,Found,Thread Group 1-4,text,true,,1131,1824,5,5,https://challenge.flood.io/start,329,0,0
2023/03/08 20:04:49.282,235,STEP4_/start,302,Found,Thread Group 1-2,text,true,,1131,2086,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:49.316,236,STEP4_/start,302,Found,Thread Group 1-1,text,true,,1131,2088,5,5,https://challenge.flood.io/start,236,0,0
2023/03/08 20:04:50.540,247,openStartPage_/,200,OK,Thread Group 1-5,text,true,,3222,696,5,5,https://challenge.flood.io/,246,0,0
2023/03/08 20:04:50.782,242,STEP2_/step/2,200,OK,Thread Group 1-4,text,true,,2416,1451,5,5,https://challenge.flood.io/step/2,241,0,0
2023/03/08 20:04:50.791,256,STEP2_/start,302,Found,Thread Group 1-5,text,true,,1131,1826,5,5,https://challenge.flood.io/start,256,0,0
2023/03/08 20:04:50.804,249,STEP3_/step/3,200,OK,Thread Group 1-3,text,true,,3027,1457,5,5,https://challenge.flood.io/step/3,249,0,0
2023/03/08 20:04:50.927,239,STEP4_/step/4,200,OK,Thread Group 1-2,text,true,,2053,1537,5,5,https://challenge.flood.io/step/4,239,0,0
2023/03/08 20:04:51.014,258,STEP4_/step/4,200,OK,Thread Group 1-1,text,true,,2045,1537,5,5,https://challenge.flood.io/step/4,258,0,0
2023/03/08 20:04:51.041,237,STEP3_/start,302,Found,Thread Group 1-4,text,true,,1131,1853,5,5,https://challenge.flood.io/start,237,0,0
2023/03/08 20:04:51.099,258,STEP4_/start,302,Found,Thread Group 1-3,text,true,,1131,2092,5,5,https://challenge.flood.io/start,258,0,0
2023/03/08 20:04:51.170,236,STEP5_/start,302,Found,Thread Group 1-2,text,true,,1131,2263,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:51.274,241,STEP5_/start,302,Found,Thread Group 1-1,text,true,,1131,2265,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 20:04:51.411,235,STEP5_/step/5,200,OK,Thread Group 1-2,text,true,,2155,1537,5,5,https://challenge.flood.io/step/5,235,0,0
2023/03/08 20:04:51.522,242,STEP5_/step/5,200,OK,Thread Group 1-1,text,true,,2154,1537,5,5,https://challenge.flood.io/step/5,241,0,0
2023/03/08 20:04:52.522,250,STEP2_/step/2,200,OK,Thread Group 1-5,text,true,,2420,1451,5,5,https://challenge.flood.io/step/2,249,0,0
2023/03/08 20:04:52.720,239,STEP4_/step/4,200,OK,Thread Group 1-3,text,true,,2049,1537,5,5,https://challenge.flood.io/step/4,239,0,0
2023/03/08 20:04:52.651,266,STEP3_/step/3,200,OK,Thread Group 1-4,text,true,,3017,1457,5,5,https://challenge.flood.io/step/3,266,0,0
2023/03/08 20:04:52.774,243,STEP3_/start,302,Found,Thread Group 1-5,text,true,,1131,1855,5,5,https://challenge.flood.io/start,243,0,0
2023/03/08 20:04:52.962,241,STEP5_/start,302,Found,Thread Group 1-3,text,true,,1131,2269,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 20:04:52.968,235,STEP4_/start,302,Found,Thread Group 1-4,text,true,,1131,2088,5,5,https://challenge.flood.io/start,235,0,0
2023/03/08 20:04:52.997,232,STEP5_/code,200,OK,Thread Group 1-2,text,true,,1079,1367,5,5,https://challenge.flood.io/code,232,0,0
2023/03/08 20:04:53.072,237,STEP5_/code,200,OK,Thread Group 1-1,text,true,,1079,1367,5,5,https://challenge.flood.io/code,237,0,0
2023/03/08 20:04:53.218,236,STEP5_/step/5,200,OK,Thread Group 1-3,text,true,,2157,1537,5,5,https://challenge.flood.io/step/5,235,0,0
2023/03/08 20:04:53.232,230,STEPDONE_/start,302,Found,Thread Group 1-2,text,true,,1131,1963,5,5,https://challenge.flood.io/start,230,0,0
2023/03/08 20:04:53.312,241,STEPDONE_/start,302,Found,Thread Group 1-1,text,true,,1131,1965,5,5,https://challenge.flood.io/start,241,0,0
2023/03/08 20:04:54.375,256,STEP3_/step/3,200,OK,Thread Group 1-5,text,true,,3014,1457,5,5,https://challenge.flood.io/step/3,256,0,0
2023/03/08 20:04:54.608,263,STEP4_/step/4,200,OK,Thread Group 1-4,text,true,,2052,1537,5,5,https://challenge.flood.io/step/4,263,0,0
2023/03/08 20:04:54.661,250,STEP4_/start,302,Found,Thread Group 1-5,text,true,,1131,2090,5,5,https://challenge.flood.io/start,250,0,0
